Year,HBR,HBRQF,AgeGroup,AgeGroupQF,Sex,SexQF,Diagnosis,NumberOfDeaths,NumberOfDeathsQF,CrudeRate,CrudeRateQF,EASR
2013,S08000022,,under75 years,,Males,,Cerebrovascular Disease,40,,27.4817761471924,,25.642361473271023
2013,S08000022,,under75 years,,Females,,Cerebrovascular Disease,26,,17.7737672866977,,15.675759304789326
2013,S08000024,,under75 years,,Males,,Cerebrovascular Disease,62,,15.9336747936975,,19.42986362679776
2013,S08000024,,under75 years,,Females,,Cerebrovascular Disease,52,,12.9976279329022,,15.290950732043529
2013,S08000025,,under75 years,,Males,,Cerebrovascular Disease,,c,,c,22.812024371230905
2013,S08000025,,under75 years,,Females,,Cerebrovascular Disease,,c,,c,17.512646084074657
2013,S08000026,,under75 years,,Males,,Cerebrovascular Disease,,c,,c,10.546075805192888
2013,S08000026,,under75 years,,Females,,Cerebrovascular Disease,,c,,c,28.77009051229444
2013,S08000028,,under75 years,,Males,,Cerebrovascular Disease,,c,,c,15.347780710909202
2013,S08000028,,under75 years,,Females,,Cerebrovascular Disease,,c,,c,13.702008714477545
2013,S08000029,,under75 years,,Males,,Cerebrovascular Disease,23,,13.8733065518198,,14.627762060910042
2013,S08000029,,under75 years,,Females,,Cerebrovascular Disease,31,,18.1168948811006,,18.10609230093241
2013,S08000030,,under75 years,,Males,,Cerebrovascular Disease,29,,15.7051334124006,,16.655286623903496
2013,S08000030,,under75 years,,Females,,Cerebrovascular Disease,29,,15.3216219786026,,14.76329850135976
2013,S08000031,,under75 years,,Males,,Cerebrovascular Disease,130,,25.210116625878,,31.99103743481565
2013,S08000031,,under75 years,,Females,,Cerebrovascular Disease,108,,20.1444806920748,,22.761865350230696
2013,S08000032,,under75 years,,Males,,Cerebrovascular Disease,71,,23.9464409180593,,27.256311294089738
2013,S08000032,,under75 years,,Females,,Cerebrovascular Disease,53,,17.1818520739792,,18.005029162341067
2013,S92000003,d,under75 years,,Males,,Cerebrovascular Disease,494,,20.4266861836624,,22.778297131575684
2013,S92000003,d,under75 years,,Females,,Cerebrovascular Disease,432,,17.3864117947486,,18.16049694099668
2014,S08000015,,under75 years,,Males,,Cerebrovascular Disease,34,,20.7552468043024,,19.734426924382593
2014,S08000015,,under75 years,,Females,,Cerebrovascular Disease,35,,20.1963081148766,,18.085309131599253
2014,S08000016,,under75 years,,Males,,Cerebrovascular Disease,7,,13.8803513711804,,12.499882519579517
2014,S08000016,,under75 years,,Females,,Cerebrovascular Disease,9,,17.294056609212,,14.465250909176657
2014,S08000017,,under75 years,,Males,,Cerebrovascular Disease,12,,18.1936716345498,,15.707844649031795
2014,S08000017,,under75 years,,Females,,Cerebrovascular Disease,13,,19.0884529543052,,15.607176482757646
2014,S08000019,,under75 years,,Males,,Cerebrovascular Disease,15,,10.9856307949202,,11.647631485888631
2014,S08000019,,under75 years,,Females,,Cerebrovascular Disease,22,,15.6727529190502,,15.786584630889806
2014,S08000020,,under75 years,,Males,,Cerebrovascular Disease,40,,14.7288420184405,,17.045935975685683
2014,S08000020,,under75 years,,Females,,Cerebrovascular Disease,36,,13.4015821312238,,14.54127197227073
2014,S08000022,,under75 years,,Males,,Cerebrovascular Disease,32,,22.0507166482911,,20.378624733451215
2014,S08000022,,under75 years,,Females,,Cerebrovascular Disease,20,,13.7308883198199,,12.182395342042929
2014,S08000024,,under75 years,,Males,,Cerebrovascular Disease,52,,13.2459778078926,,17.37074789077437
2014,S08000024,,under75 years,,Females,,Cerebrovascular Disease,56,,13.8658135889925,,15.69252597709938
2014,S08000025,,under75 years,,Males,,Cerebrovascular Disease,,c,,c,8.594757198109154
2014,S08000025,,under75 years,,Females,,Cerebrovascular Disease,,c,,c,25.948011943068277
2014,S08000026,,under75 years,,Males,,Cerebrovascular Disease,,c,,c,27.245798783600005
2014,S08000026,,under75 years,,Females,,Cerebrovascular Disease,,c,,c,27.014936232813326
2014,S08000028,,under75 years,,Males,,Cerebrovascular Disease,,c,,c,5.960508919088801
2014,S08000028,,under75 years,,Females,,Cerebrovascular Disease,0,,0,,0
2014,S08000029,,under75 years,,Males,,Cerebrovascular Disease,27,,16.3341359242096,,16.50291743393092
2014,S08000029,,under75 years,,Females,,Cerebrovascular Disease,18,,10.5175204361265,,10.184015299521295
2014,S08000030,,under75 years,,Males,,Cerebrovascular Disease,28,,15.1270401244739,,14.809310537540378
2014,S08000030,,under75 years,,Females,,Cerebrovascular Disease,24,,12.6533560390778,,11.795238768695022
2014,S08000031,,under75 years,,Males,,Cerebrovascular Disease,112,,21.6416338660653,,26.96890892229927
2014,S08000031,,under75 years,,Females,,Cerebrovascular Disease,87,,16.1790330889122,,18.25099277195717
2014,S08000032,,under75 years,,Males,,Cerebrovascular Disease,63,,21.2645307626878,,24.687817068993542
2014,S08000032,,under75 years,,Females,,Cerebrovascular Disease,54,,17.5162024873008,,18.14161745797108
2014,S92000003,d,under75 years,,Males,,Cerebrovascular Disease,427,,17.6200183215179,,19.416009087700317
2014,S92000003,d,under75 years,,Females,,Cerebrovascular Disease,380,,15.2550279367735,,15.552588173185132
2015,S08000015,,under75 years,,Males,,Cerebrovascular Disease,39,,23.8742378608683,,22.02957621968799
2015,S08000015,,under75 years,,Females,,Cerebrovascular Disease,37,,21.4150113441682,,18.950643526775405
2015,S08000016,,under75 years,,Males,,Cerebrovascular Disease,14,,27.8158590133317,,22.938713933327627
2015,S08000016,,under75 years,,Females,,Cerebrovascular Disease,7,,13.4506744552477,,10.942153506428498
2015,S08000017,,under75 years,,Males,,Cerebrovascular Disease,11,,16.7460836999711,,13.509957170709704
2015,S08000017,,under75 years,,Females,,Cerebrovascular Disease,6,,8.84147239987032,,7.439496155649473
2015,S08000019,,under75 years,,Males,,Cerebrovascular Disease,27,,19.6366492603529,,21.119964492299097
2015,S08000019,,under75 years,,Females,,Cerebrovascular Disease,26,,18.405646285953,,18.350486162326543
2015,S08000020,,under75 years,,Males,,Cerebrovascular Disease,43,,15.7236729037236,,17.646143691704385
2015,S08000020,,under75 years,,Females,,Cerebrovascular Disease,39,,14.4497426834284,,15.260493714146833
2015,S08000022,,under75 years,,Males,,Cerebrovascular Disease,36,,24.8236486626259,,22.37105108990349
2015,S08000022,,under75 years,,Females,,Cerebrovascular Disease,28,,19.2421347774097,,16.619539354363766
2015,S08000024,,under75 years,,Males,,Cerebrovascular Disease,54,,13.6154590931096,,16.560963093717163
2015,S08000024,,under75 years,,Females,,Cerebrovascular Disease,51,,12.4725481660463,,14.449917651067524
2015,S08000025,,under75 years,,Males,,Cerebrovascular Disease,0,,0,,0
2015,S08000025,,under75 years,,Females,,Cerebrovascular Disease,0,,0,,0
2015,S08000026,,under75 years,,Males,,Cerebrovascular Disease,,c,,c,19.20554793727184
2015,S08000026,,under75 years,,Females,,Cerebrovascular Disease,,c,,c,18.940686642549995
2015,S08000028,,under75 years,,Males,,Cerebrovascular Disease,,c,,c,23.11853644251961
2015,S08000028,,under75 years,,Females,,Cerebrovascular Disease,,c,,c,20.55259226933176
2015,S08000029,,under75 years,,Males,,Cerebrovascular Disease,22,,13.316304604415,,13.722050052051166
2015,S08000029,,under75 years,,Females,,Cerebrovascular Disease,23,,13.3994372236366,,12.91561294280712
2015,S08000030,,under75 years,,Males,,Cerebrovascular Disease,25,,13.4679409134496,,14.033269369319218
2015,S08000030,,under75 years,,Females,,Cerebrovascular Disease,19,,10.0015791967153,,9.638521003324682
2015,S08000031,,under75 years,,Males,,Cerebrovascular Disease,122,,23.3813225395949,,28.753253380890214
2015,S08000031,,under75 years,,Females,,Cerebrovascular Disease,87,,16.0909080820747,,17.769499772274443
2015,S08000032,,under75 years,,Males,,Cerebrovascular Disease,70,,23.6024802834995,,25.946595055492125
2015,S08000032,,under75 years,,Females,,Cerebrovascular Disease,64,,20.7435257511425,,21.516665296879147
2015,S92000003,d,under75 years,,Males,,Cerebrovascular Disease,468,,19.2260527804446,,20.83009486876465
2015,S92000003,d,under75 years,,Females,,Cerebrovascular Disease,392,,15.6731915655839,,15.976119785946624
2016,S08000015,,under75 years,,Males,,Cerebrovascular Disease,50,,30.653032197945,,27.93897869752778
2016,S08000015,,under75 years,,Females,,Cerebrovascular Disease,40,,23.1869272104388,,20.464775536094375
2016,S08000016,,under75 years,,Males,,Cerebrovascular Disease,6,,11.8807175953428,,9.816172289155022
2016,S08000016,,under75 years,,Females,,Cerebrovascular Disease,8,,15.3151083543916,,12.389019557344213
2016,S08000017,,under75 years,,Males,,Cerebrovascular Disease,14,,21.4178624973228,,17.465222071643186
2016,S08000017,,under75 years,,Females,,Cerebrovascular Disease,13,,19.1998109557075,,15.168064878297
2016,S08000019,,under75 years,,Males,,Cerebrovascular Disease,28,,20.254190085574,,21.690238858194668
2016,S08000019,,under75 years,,Females,,Cerebrovascular Disease,25,,17.6078657858038,,17.316612527866738
2016,S08000020,,under75 years,,Males,,Cerebrovascular Disease,52,,19.0061258205529,,21.621132043399527
2016,S08000020,,under75 years,,Females,,Cerebrovascular Disease,36,,13.3500951194277,,14.586985872521778
2016,S08000022,,under75 years,,Males,,Cerebrovascular Disease,26,,17.8818286233055,,15.70872992665709
2016,S08000022,,under75 years,,Females,,Cerebrovascular Disease,21,,14.4159481575045,,12.147385787652263
2016,S08000024,,under75 years,,Males,,Cerebrovascular Disease,65,,16.1686715819428,,19.588988024945568
2016,S08000024,,under75 years,,Females,,Cerebrovascular Disease,46,,11.0883184565061,,12.759589041395886
2016,S08000025,,under75 years,,Males,,Cerebrovascular Disease,,c,,c,16.456873972726267
2016,S08000025,,under75 years,,Females,,Cerebrovascular Disease,0,,0,,0
2016,S08000026,,under75 years,,Males,,Cerebrovascular Disease,,c,,c,26.310688899042205
2016,S08000026,,under75 years,,Females,,Cerebrovascular Disease,0,,0,,0
2016,S08000028,,under75 years,,Males,,Cerebrovascular Disease,,c,,c,11.51229722658294
2016,S08000028,,under75 years,,Females,,Cerebrovascular Disease,,c,,c,13.84006421789797
2016,S08000029,,under75 years,,Males,,Cerebrovascular Disease,28,,16.8197463822528,,16.16760347498245
2016,S08000029,,under75 years,,Females,,Cerebrovascular Disease,25,,14.5082290675271,,13.563724845490016
2016,S08000030,,under75 years,,Males,,Cerebrovascular Disease,24,,12.9172542223275,,12.78353359582727
2016,S08000030,,under75 years,,Females,,Cerebrovascular Disease,31,,16.3189673778578,,15.392340920029184
2016,S08000031,,under75 years,,Males,,Cerebrovascular Disease,119,,22.5567615314335,,26.912782626618093
2016,S08000031,,under75 years,,Females,,Cerebrovascular Disease,106,,19.4127816684736,,21.946521520896223
2016,S08000032,,under75 years,,Males,,Cerebrovascular Disease,66,,22.1881555591415,,23.79503369451049
2016,S08000032,,under75 years,,Females,,Cerebrovascular Disease,57,,18.445706519101,,18.842454266736382
2016,S92000003,d,under75 years,,Males,,Cerebrovascular Disease,485,,19.8081832710294,,21.111151462713167
2016,S92000003,d,under75 years,,Females,,Cerebrovascular Disease,410,,16.3092682787119,,16.473781194998423
2017,S08000015,,under75 years,,Males,,Cerebrovascular Disease,31,,19.0333513433862,,16.926985097176388
2017,S08000015,,under75 years,,Females,,Cerebrovascular Disease,29,,16.8572308801218,,14.249717735665335
2017,S08000016,,under75 years,,Males,,Cerebrovascular Disease,5,,9.86913526636796,,7.708112054236652
2017,S08000016,,under75 years,,Females,,Cerebrovascular Disease,4,,7.63752315124205,,6.138322292495162
2017,S08000017,,under75 years,,Males,,Cerebrovascular Disease,11,,16.8918918918919,,13.038913117830637
2017,S08000017,,under75 years,,Females,,Cerebrovascular Disease,16,,23.7621409689013,,18.693392017334
2017,S08000019,,under75 years,,Males,,Cerebrovascular Disease,26,,18.7619968537574,,19.221151298722653
2017,S08000019,,under75 years,,Females,,Cerebrovascular Disease,27,,18.9746653079869,,18.428286736513833
2017,S08000020,,under75 years,,Males,,Cerebrovascular Disease,41,,15.0372079205742,,16.5384570592355
2017,S08000020,,under75 years,,Females,,Cerebrovascular Disease,33,,12.3071414985623,,12.671000368291685
2017,S08000022,,under75 years,,Males,,Cerebrovascular Disease,29,,19.9837373723453,,17.43630936973822
2017,S08000022,,under75 years,,Females,,Cerebrovascular Disease,28,,19.2539109506619,,16.027187307283363
2017,S08000024,,under75 years,,Males,,Cerebrovascular Disease,61,,15.0019059798581,,17.800687352804275
2017,S08000024,,under75 years,,Females,,Cerebrovascular Disease,39,,9.31132041686065,,10.48484662956154
2017,S08000025,,under75 years,,Males,,Cerebrovascular Disease,,c,,c,24.967932478860384
2017,S08000025,,under75 years,,Females,,Cerebrovascular Disease,,c,,c,16.848312115243317
2017,S08000026,,under75 years,,Males,,Cerebrovascular Disease,,c,,c,26.568379291745615
2017,S08000026,,under75 years,,Females,,Cerebrovascular Disease,0,,0,,0
2017,S08000028,,under75 years,,Males,,Cerebrovascular Disease,,c,,c,14.276011782246195
2017,S08000028,,under75 years,,Females,,Cerebrovascular Disease,,c,,c,6.250859493180311
2017,S08000029,,under75 years,,Males,,Cerebrovascular Disease,33,,19.7778883208573,,18.994171493999087
2017,S08000029,,under75 years,,Females,,Cerebrovascular Disease,21,,12.1761718115824,,11.272698495547022
2017,S08000030,,under75 years,,Males,,Cerebrovascular Disease,32,,17.2063362333179,,16.597279631448114
2017,S08000030,,under75 years,,Females,,Cerebrovascular Disease,23,,12.1105535576067,,11.192438285665476
2017,S08000031,,under75 years,,Males,,Cerebrovascular Disease,110,,20.6625541922444,,24.251572525563677
2017,S08000031,,under75 years,,Females,,Cerebrovascular Disease,84,,15.3029715091463,,16.86388809081108
2017,S08000032,,under75 years,,Males,,Cerebrovascular Disease,59,,19.7929456599773,,21.005917174026575
2017,S08000032,,under75 years,,Females,,Cerebrovascular Disease,51,,16.4849017693795,,16.29133685563698
2017,S92000003,d,under75 years,,Males,,Cerebrovascular Disease,446,,18.1462727921865,,18.897867478392072
2017,S92000003,d,under75 years,,Females,,Cerebrovascular Disease,358,,14.2118534797604,,14.072748773718724
2018,S08000015,,under75 years,,Males,,Cerebrovascular Disease,40,,24.676582540084,,21.17771888051368
2018,S08000015,,under75 years,,Females,,Cerebrovascular Disease,33,,19.2466959838561,,15.851452728916536
2018,S08000016,,under75 years,,Males,,Cerebrovascular Disease,13,,25.629904183589,,19.75985259122777
2018,S08000016,,under75 years,,Females,,Cerebrovascular Disease,5,,9.55876730136882,,7.151123700772647
2018,S08000017,,under75 years,,Males,,Cerebrovascular Disease,17,,26.2139365622735,,19.715117927292273
2018,S08000017,,under75 years,,Females,,Cerebrovascular Disease,11,,16.4422056471503,,14.027791592612838
2018,S08000019,,under75 years,,Males,,Cerebrovascular Disease,21,,15.1551235142566,,15.07277236359909
2018,S08000019,,under75 years,,Females,,Cerebrovascular Disease,22,,15.4667079112211,,14.894622525306968
2018,S08000020,,under75 years,,Males,,Cerebrovascular Disease,55,,20.2736575152605,,21.511598892438386
2018,S08000020,,under75 years,,Females,,Cerebrovascular Disease,52,,19.4866029604647,,19.49082641297988
2018,S08000022,,under75 years,,Males,,Cerebrovascular Disease,20,,13.8246618142104,,11.66681791800293
2018,S08000022,,under75 years,,Females,,Cerebrovascular Disease,16,,11.0427838858176,,8.79020073409705
2018,S08000024,,under75 years,,Males,,Cerebrovascular Disease,54,,13.1526067735925,,15.30441455013633
2018,S08000024,,under75 years,,Females,,Cerebrovascular Disease,54,,12.7876632203125,,14.165294899636498
2018,S08000025,,under75 years,,Males,,Cerebrovascular Disease,,c,,c,7.747133560582585
2018,S08000025,,under75 years,,Females,,Cerebrovascular Disease,,c,,c,7.994650851793708
2018,S08000026,,under75 years,,Males,,Cerebrovascular Disease,,c,,c,8.621905911492217
2018,S08000026,,under75 years,,Females,,Cerebrovascular Disease,,c,,c,8.529633367925735
2018,S08000028,,under75 years,,Males,,Cerebrovascular Disease,,c,,c,32.73074777379873
2018,S08000028,,under75 years,,Females,,Cerebrovascular Disease,,c,,c,35.20420298742823
2018,S08000029,,under75 years,,Males,,Cerebrovascular Disease,29,,17.3842151326595,,16.423611319351117
2018,S08000029,,under75 years,,Females,,Cerebrovascular Disease,24,,13.9261219231974,,12.789717911005894
2018,S08000030,,under75 years,,Males,,Cerebrovascular Disease,26,,13.9942193109462,,13.264926140192411
2018,S08000030,,under75 years,,Females,,Cerebrovascular Disease,28,,14.7659076287007,,13.40681076840776
2018,S08000031,,under75 years,,Males,,Cerebrovascular Disease,108,,20.1581669506853,,23.528799221878064
2018,S08000031,,under75 years,,Females,,Cerebrovascular Disease,81,,14.6988371586603,,15.915616579971433
2018,S08000032,,under75 years,,Males,,Cerebrovascular Disease,72,,24.1344287682391,,25.045100795094704
2018,S08000032,,under75 years,,Females,,Cerebrovascular Disease,46,,14.8671971454981,,14.6219451474821
2018,S92000003,d,under75 years,,Males,,Cerebrovascular Disease,462,,18.7631433382312,,19.212740797003644
2018,S92000003,d,under75 years,,Females,,Cerebrovascular Disease,379,,15.0331800927377,,14.548920538761182
2019,S08000015,,under75 years,,Males,,Cerebrovascular Disease,34,,21.069983329925,,17.999112185562364
2019,S08000015,,under75 years,,Females,,Cerebrovascular Disease,44,,25.7647444605799,,22.134234005383696
2019,S08000016,,under75 years,,Males,,Cerebrovascular Disease,9,,17.7619893428064,,13.251558333517997
2019,S08000016,,under75 years,,Females,,Cerebrovascular Disease,6,,11.4885306169341,,9.91446778128944
2019,S08000017,,under75 years,,Males,,Cerebrovascular Disease,15,,23.1896605033702,,17.446273520101546
2019,S08000017,,under75 years,,Females,,Cerebrovascular Disease,13,,19.5051688697505,,15.281861951874124
2019,S08000019,,under75 years,,Males,,Cerebrovascular Disease,16,,11.5336096593981,,11.12579993768063
2019,S08000019,,under75 years,,Females,,Cerebrovascular Disease,20,,14.0881779055106,,13.1933346537085
2019,S08000020,,under75 years,,Males,,Cerebrovascular Disease,38,,14.0056022408964,,14.589382760282817
2019,S08000020,,under75 years,,Females,,Cerebrovascular Disease,38,,14.2344488646154,,14.089113306749244
